#name	ftp_path	organism	assembly_level
Erw_persici_GCF_019844095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/844/095/GCF_019844095.1_ASM1984409v1	Erwinia persicina	Complete Genome
Erw_pyrif_GCF_002952315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/315/GCF_002952315.1_ASM295231v1	Erwinia pyrifoliae	Complete Genome
Erw_trache_GCF_021365465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/365/465/GCF_021365465.1_ASM2136546v1	Erwinia tracheiphila	Complete Genome
Erysipela_ram_GCF_016728785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/728/785/GCF_016728785.1_ASM1672878v1	Erysipelatoclostridium ramosum	Complete Genome
Erysipelo_rhu_GCF_900637845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/845/GCF_900637845.1_52683_D03	Erysipelothrix rhusiopathiae	Complete Genome
Eryt_litoralis_GCF_001719165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/719/165/GCF_001719165.1_ASM171916v1	Erythrobacter litoralis	Complete Genome
Es_albe_GCF_016904755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/755/GCF_016904755.1_ASM1690475v2	Escherichia albertii	Complete Genome
Es_ferg_GCF_013892435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/892/435/GCF_013892435.1_ASM1389243v1	Escherichia fergusonii	Complete Genome
Et_harbinense_YUAN_3_GCF_003020045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/020/045/GCF_003020045.1_ASM302004v1	Ethanoligenens harbinense	Complete Genome
Eu_limosum_GCF_000807675_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/807/675/GCF_000807675.2_ASM80767v2	Eubacterium limosum	Complete Genome
Ex_acetyli_GCF_018604565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/604/565/GCF_018604565.1_ASM1860456v1	Exiguobacterium acetylicum	Complete Genome
Fa_dun_GCF_010509575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/509/575/GCF_010509575.1_ASM1050957v1	Faecalibacterium duncaniae	Complete Genome
Fa_prau_GCF_003312465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/312/465/GCF_003312465.1_ASM331246v1	Faecalibacterium prausnitzii	Complete Genome
Ferr_limne_GCF_020510565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/510/565/GCF_020510565.1_ASM2051056v1	Ferribacterium limneticum	Complete Genome
Ferv_penni_DSM_9078_GCF_000235405_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/235/405/GCF_000235405.2_ASM23540v3	Fervidobacterium pennivorans	Complete Genome
Fib_suc_succinogenes_S85_GCF_000146505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/505/GCF_000146505.1_ASM14650v1	Fibrobacter succinogenes	Complete Genome
Flavob_anh_GCF_001705175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/705/175/GCF_001705175.1_ASM170517v1	Flavobacterium anhuiense	Complete Genome
Flavob_colu_GCF_014844295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/844/295/GCF_014844295.1_ASM1484429v1	Flavobacterium columnare	Complete Genome
Flavob_cov_GCF_001534645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/534/645/GCF_001534645.1_ASM153464v1	Flavobacterium covae	Complete Genome
Flavob_johnsoniae_UW101_GCF_000016645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/645/GCF_000016645.1_ASM1664v1	Flavobacterium johnsoniae	Complete Genome
Flavob_psychrophilum_GCF_013343195_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/195/GCF_013343195.2_ASM1334319v3	Flavobacterium psychrophilum	Complete Genome
Flavon_plau_GCF_010508875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/508/875/GCF_010508875.1_ASM1050887v1	Flavonifractor plautii	Complete Genome
Fluo_dum_Tex_KL_GCF_000236145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/236/145/GCF_000236145.1_ASM23614v1	Fluoribacter dumoffii	Chromosome
Fluv_phos_GCF_009938305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/938/305/GCF_009938305.1_ASM993830v1	Fluviibacter phosphoraccumulans	Complete Genome
Fra_adel_GCF_003290445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/290/445/GCF_003290445.1_ASM329044v1	Francisella adeliensis	Complete Genome
Fra_hali_GCF_002211785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/211/785/GCF_002211785.1_ASM221178v1	Francisella halioticida	Complete Genome
Fra_hispanie_GCF_000195555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/195/555/GCF_000195555.1_ASM19555v1	Francisella hispaniensis	Complete Genome
Fra_marina_GCF_008369785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/369/785/GCF_008369785.1_ASM836978v1	Francisella marina	Complete Genome
Fra_opportunisti_GCF_003347095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/347/095/GCF_003347095.1_ASM334709v1	Francisella opportunistica	Complete Genome
Fra_orie_LADL_07_285A_GCF_000505725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/505/725/GCF_000505725.1_ASM50572v1	Francisella orientalis	Complete Genome
Fra_persica_ATCC_VR_331_GCF_001275365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/275/365/GCF_001275365.1_ASM127536v1	Francisella persica	Complete Genome
Fra_phi_GCF_018135955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/135/955/GCF_018135955.1_ASM1813595v1	Francisella philomiragia	Complete Genome
Fra_tul_novicida_FTG_GCF_000156415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/156/415/GCF_000156415.1_ASM15641v1	Francisella tularensis	Scaffold
Fru_lind_GCF_001702115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/702/115/GCF_001702115.1_ASM170211v1	Fructilactobacillus lindneri	Complete Genome
Fru_sanf_GCF_009496975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/496/975/GCF_009496975.1_ASM949697v1	Fructilactobacillus sanfranciscensis	Complete Genome
Fur_ross_GCF_013394005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/394/005/GCF_013394005.1_ASM1339400v1	Furfurilactobacillus rossiae	Complete Genome
Fus_canif_GCF_016724785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/724/785/GCF_016724785.1_ASM1672478v1	Fusobacterium canifelinum	Complete Genome
Fus_hwa_ChDC_F206_GCF_001455085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/455/085/GCF_001455085.1_ASM145508v1	Fusobacterium hwasookii	Complete Genome
Fus_nuc_polymorphum_GCF_001457555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/457/555/GCF_001457555.1_NCTC10562	Fusobacterium nucleatum	Complete Genome
Fus_pseudope_GCF_002763775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/763/775/GCF_002763775.1_ASM276377v1	Fusobacterium pseudoperiodonticum	Complete Genome
Fus_ulc_GCF_003019675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/019/675/GCF_003019675.1_ASM301967v1	Fusobacterium ulcerans	Complete Genome
Fus_varium_ATCC_27725_GCF_003019655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/019/655/GCF_003019655.1_ASM301965v1	Fusobacterium varium	Complete Genome
Geme_haemolys_GCF_900638055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/638/055/GCF_900638055.1_55147_A01	Gemella haemolysans	Complete Genome
Geme_morb_GCF_009730315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/730/315/GCF_009730315.1_ASM973031v1	Gemella morbillorum	Complete Genome
Gemm_obs_UQM_2246_GCF_901538385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/538/385/GCF_901538385.1_ASM90153838v1	Gemmata obscuriglobus	Chromosome
Geobaci_kau_HTA426_GCF_000009785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/785/GCF_000009785.1_ASM978v1	Geobacillus kaustophilus	Complete Genome
Geobaci_subterraneus_GCF_012295505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/295/505/GCF_012295505.1_ASM1229550v1	Geobacillus subterraneus	Complete Genome
Geobaci_thermod_GCF_002072065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/072/065/GCF_002072065.1_ASM207206v1	Geobacillus thermodenitrificans	Complete Genome
Geobaci_zal_GCF_014678925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/678/925/GCF_014678925.1_ASM1467892v1	Geobacillus zalihae	Complete Genome
Geobact_sulfurr_PCA_GCF_000007985_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/985/GCF_000007985.2_ASM798v2	Geobacter sulfurreducens	Complete Genome
Geom_nitro_GCF_019063885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/063/885/GCF_019063885.1_ASM1906388v1	Geomonas nitrogeniifigens	Complete Genome
Geom_subterranea_GCF_019203205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/203/205/GCF_019203205.1_ASM1920320v1	Geomonas subterranea	Complete Genome
Gil_apic_GCF_000599985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/599/985/GCF_000599985.1_ASM59998v1	Gilliamella apicola	Complete Genome
Gim_aquar_GCF_007748195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/748/195/GCF_007748195.1_ASM774819v1	Gimesia aquarii	Chromosome
Gim_maris_GCF_007747015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/747/015/GCF_007747015.1_ASM774701v1	Gimesia maris	Complete Genome
Gim_pana_GCF_007748015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/748/015/GCF_007748015.1_ASM774801v1	Gimesia panareensis	Complete Genome
Gla_parasu_GCF_017352235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/352/235/GCF_017352235.1_ASM1735223v1	Glaesserella parasuis	Complete Genome
Glucona_diazot_PA1_5_GCF_000021325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/325/GCF_000021325.1_ASM2132v1	Gluconacetobacter diazotrophicus	Complete Genome
Glucono_oxyd_DSM_3504_GCF_000583855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/583/855/GCF_000583855.1_ASM58385v1	Gluconobacter oxydans	Complete Genome
Glut_halophy_GCF_001302565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/302/565/GCF_001302565.1_ASM130256v1	Glutamicibacter halophytocola	Complete Genome
Glut_mis_GCF_012221945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/221/945/GCF_012221945.1_ASM1222194v1	Glutamicibacter mishrai	Chromosome
Glut_nicotia_GCF_003687415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/687/415/GCF_003687415.1_ASM368741v1	Glutamicibacter nicotianae	Complete Genome
Gordonia_alkan_GCF_004011905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/011/905/GCF_004011905.1_ASM401190v1	Gordonia alkanivorans	Complete Genome
Gordonia_amar_GCF_009914515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/914/515/GCF_009914515.1_ASM991451v1	Gordonia amarae	Complete Genome
Gordonia_ami_GCF_022059885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/059/885/GCF_022059885.1_ASM2205988v1	Gordonia amicalis	Complete Genome
Gordonia_bronchia_DSM_43247_GCF_000024785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/785/GCF_000024785.1_ASM2478v1	Gordonia bronchialis	Complete Genome
Gordonia_polyi_VH2_GCF_000247715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/715/GCF_000247715.1_ASM24771v1	Gordonia polyisoprenivorans	Complete Genome
Gordonia_rubrip_GCF_014070455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/070/455/GCF_014070455.1_ASM1407045v1	Gordonia rubripertincta	Complete Genome
Gra_beth_GCF_001889445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/445/GCF_001889445.1_ASM188944v1	Granulibacter bethesdensis	Complete Genome
Gri_holl_GCF_001558255_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/558/255/GCF_001558255.2_ASM155825v2	Grimontia hollisae	Complete Genome
Hae_aeg_GCF_900475885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/885/GCF_900475885.1_49595_C01	Haemophilus aegyptius	Complete Genome
Hae_haemolyticus_GCF_900477945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/477/945/GCF_900477945.1_45473_H02	Haemophilus haemolyticus	Complete Genome
Hae_infl_GCF_000931575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/931/575/GCF_000931575.1_ASM93157v1	Haemophilus influenzae	Complete Genome
Hae_parah_GCF_016889385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/889/385/GCF_016889385.1_ASM1688938v1	Haemophilus parahaemolyticus	Complete Genome
Haf_alvei_GCF_011617105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/617/105/GCF_011617105.1_ASM1161710v1	Hafnia alvei	Complete Genome
Haf_paralv_GCF_020150375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/150/375/GCF_020150375.1_ASM2015037v1	Hafnia paralvei	Complete Genome
Halal_Hal_C_125_GCF_000011145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/145/GCF_000011145.1_ASM1114v1	Halalkalibacterium halodurans	Complete Genome
Halan_sulfuri_GCF_001305655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/305/655/GCF_001305655.1_ASM130565v1	Halanaeroarchaeum sulfurireducens	Complete Genome
Halap_des_GCF_017094445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/094/445/GCF_017094445.1_ASM1709444v1	Halapricum desulfuricans	Complete Genome
Haloa_marism_ATCC_43049_GCF_000011085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/085/GCF_000011085.1_ASM1108v1	Haloarcula marismortui	Complete Genome
Halobaci_halophi_DSM_2266_GCF_000284515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/515/GCF_000284515.1_ASM28451v1	Halobacillus halophilus	Complete Genome
Halobacterio_marinus_SJ_GCF_000210915_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/915/GCF_000210915.2_ASM21091v2	Halobacteriovorax marinus	Complete Genome
Halobacterium_salina_GCF_004799605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/799/605/GCF_004799605.1_ASM479960v1	Halobacterium salinarum	Complete Genome
Halod_formici_GCF_001886955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/886/955/GCF_001886955.1_ASM188695v1	Halodesulfurarchaeum formicicum	Complete Genome
Halof_gib_GCF_001190965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/190/965/GCF_001190965.1_ASM119096v1	Haloferax gibbonsii	Complete Genome
Halof_mediterranei_ATCC_33500_GCF_005406325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/406/325/GCF_005406325.1_ASM540632v1	Haloferax mediterranei	Complete Genome
Halog_bori_DSM_11551_GCF_000172995_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/172/995/GCF_000172995.2_ASM17299v2	Halogeometricum borinquense	Complete Genome
Halomi_muk_DSM_12286_GCF_000023965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/965/GCF_000023965.1_ASM2396v1	Halomicrobium mukohataei	Complete Genome
Halomi_salini_GCF_020405185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/405/185/GCF_020405185.1_ASM2040518v1	Halomicrobium salinisoli	Complete Genome
Halomo_hydrot_GCF_011399095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/399/095/GCF_011399095.1_ASM1139909v1	Halomonas hydrothermalis	Complete Genome
Halomo_pie_GCF_019443265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/443/265/GCF_019443265.1_ASM1944326v1	Halomonas piezotolerans	Complete Genome
Halomo_tit_GCF_014697095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/697/095/GCF_014697095.1_ASM1469709v1	Halomonas titanicae	Complete Genome
Halomo_venu_GCF_016859375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/859/375/GCF_016859375.1_ASM1685937v1	Halomonas venusta	Chromosome
Halop_rubic_GCF_003342695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/342/695/GCF_003342695.1_ASM334269v1	Haloplanus rubicundus	Complete Genome
Haloq_wal_DSM_16790_GCF_000009185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/185/GCF_000009185.1_ASM918v1	Haloquadratum walsbyi	Complete Genome
Heli_acin_Sheeba_GCF_000009305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/305/GCF_000009305.1_ASM930v1	Helicobacter acinonychis	Complete Genome
Heli_canad_GCF_902381655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/381/655/GCF_902381655.1_UHGG_MGYG-HGUT-01348	Helicobacter canadensis	Chromosome
Heli_ceto_MIT_99_5656_GCF_000259275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/259/275/GCF_000259275.1_ASM25927v1	Helicobacter cetorum	Complete Genome
Heli_cina_PAGU611_GCF_000284635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/635/GCF_000284635.1_ASM28463v1	Helicobacter cinaedi	Complete Genome
Heli_must_GCF_900476215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/476/215/GCF_900476215.1_51342_F02	Helicobacter mustelae	Complete Genome
Heli_pyl_GCF_017821535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/821/535/GCF_017821535.1_ASM1782153v1	Helicobacter pylori	Complete Genome
Heli_suis_GCF_013374215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/374/215/GCF_013374215.1_ASM1337421v1	Helicobacter suis	Complete Genome
Her_hut_GCF_004367745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/367/745/GCF_004367745.1_ASM436774v1	Herbaspirillum huttiense	Complete Genome
Her_rubris_M1_GCF_001483945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/483/945/GCF_001483945.1_ASM148394v1	Herbaspirillum rubrisubalbicans	Complete Genome
Her_sero_GCF_006378125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/378/125/GCF_006378125.1_ASM637812v1	Herbaspirillum seropedicae	Complete Genome
Hi_som_GCF_002162215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/162/215/GCF_002162215.1_ASM216221v1	Histophilus somni	Complete Genome
Hyd_thermophilus_TK_6_GCF_000164905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/164/905/GCF_000164905.1_ASM16490v1	Hydrogenobacter thermophilus	Complete Genome
Hyp_deni_ATCC_51888_GCF_000143145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/145/GCF_000143145.1_ASM14314v1	Hyphomicrobium denitrificans	Complete Genome
Id_loi_L2TR_GCF_000008465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/465/GCF_000008465.1_ASM846v1	Idiomarina loihiensis	Complete Genome
Intr_calv_DSM_43043_GCF_000184685_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/184/685/GCF_000184685.1_ASM18468v1	Intrasporangium calvum	Complete Genome
Jani_indicus_GCF_001889125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/125/GCF_001889125.1_ASM188912v1	Janibacter indicus	Complete Genome
Jant_agaric_NBRC_102515_DSM_9628_GCF_000723165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/723/165/GCF_000723165.1_JAG1	Janthinobacterium agaricidamnosum	Complete Genome
Jant_lividum_GCF_013372045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/372/045/GCF_013372045.1_ASM1337204v1	Janthinobacterium lividum	Complete Genome
Jo_deni_GCF_900475835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/835/GCF_900475835.1_45232_G01	Jonesia denitrificans	Complete Genome
Ke_vulgare_GCF_001399515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/399/515/GCF_001399515.1_ASM139951v1	Ketogulonicigenium vulgare	Complete Genome
Kle_aerog_GCF_007632255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/632/255/GCF_007632255.1_ASM763225v1	Klebsiella aerogenes	Complete Genome
Kle_afr_GCF_020526085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/526/085/GCF_020526085.1_ASM2052608v1	Klebsiella africana	Complete Genome
Kle_grim_GCF_902164675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/164/675/GCF_902164675.1_25426_7_101	Klebsiella grimontii	Chromosome
Kle_mich_GCF_015139575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/139/575/GCF_015139575.1_ASM1513957v1	Klebsiella michiganensis	Complete Genome
Kle_oxyt_GCF_003812925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/925/GCF_003812925.1_ASM381292v1	Klebsiella oxytoca	Complete Genome
Kle_quasip_GCF_016415705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/415/705/GCF_016415705.1_ASM1641570v1	Klebsiella quasipneumoniae	Complete Genome
Kle_quasiv_GCF_020525665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/525/665/GCF_020525665.1_ASM2052566v1	Klebsiella quasivariicola	Chromosome
Kle_varii_GCF_009648975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/648/975/GCF_009648975.1_ASM964897v1	Klebsiella variicola	Complete Genome
Klu_intermedia_GCF_009649915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/649/915/GCF_009649915.1_ASM964991v1	Kluyvera intermedia	Complete Genome
Kom_GCF_004006375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/006/375/GCF_004006375.1_ASM400637v1	Komagataeibacter xylinus	Chromosome
Kom_GCF_004348195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/348/195/GCF_004348195.1_ASM434819v1	Komagataeibacter saccharivorans	Complete Genome
Kom_rhae_GCF_011611525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/611/525/GCF_011611525.1_ASM1161152v1	Komagataeibacter rhaeticus	Complete Genome
Kos_cow_GCF_004089895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/089/895/GCF_004089895.1_ASM408989v1	Kosakonia cowanii	Complete Genome
Kos_oryzae_GCF_001658025_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/025/GCF_001658025.2_ASM165802v2	Kosakonia oryzae	Complete Genome
Kos_radic_GCF_008330085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/330/085/GCF_008330085.1_ASM833008v1	Kosakonia radicincitans	Complete Genome
Kos_sacchari_GCF_001683395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/683/395/GCF_001683395.1_ASM168339v1	Kosakonia sacchari	Complete Genome
Koz_bali_GCF_001787355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/787/355/GCF_001787355.1_ASM178735v1	Kozakia baliensis	Complete Genome
Kyr_sporm_GCF_002804065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/804/065/GCF_002804065.1_ASM280406v1	Kyrpidia spormannii	Complete Genome
Lach_ume_GCF_003589745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/589/745/GCF_003589745.1_ASM358974v1	Lachnoanaerobaculum umeaense	Complete Genome
Lactic_casei_DSM_20011_JCM_1134_ATCC_393_GCF_000829055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/829/055/GCF_000829055.1_ASM82905v1	Lacticaseibacillus casei	Complete Genome
Lactic_paraca_GCF_000019245_4	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/245/GCF_000019245.4_ASM1924v3	Lacticaseibacillus paracasei	Complete Genome
Lactic_rham_GCF_006151905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/151/905/GCF_006151905.1_ASM615190v1	Lacticaseibacillus rhamnosus	Complete Genome
Lactic_zeae_GCF_900492555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/492/555/GCF_900492555.1_CECT9104	Lacticaseibacillus zeae	Complete Genome
Lactip_parapl_GCF_003641145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/641/145/GCF_003641145.1_ASM364114v1	Lactiplantibacillus paraplantarum	Complete Genome
Lactip_pentosus_GCF_003641185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/641/185/GCF_003641185.1_ASM364118v1	Lactiplantibacillus pentosus	Complete Genome
Lactip_plantarum_GCF_003269405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/269/405/GCF_003269405.1_ASM326940v1	Lactiplantibacillus plantarum	Complete Genome
Lactob_acetot_GCF_008831485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/831/485/GCF_008831485.1_ASM883148v1	Lactobacillus acetotolerans	Complete Genome
Lactob_acidop_La_14_GCF_000389675_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/389/675/GCF_000389675.2_ASM38967v2	Lactobacillus acidophilus	Complete Genome
